log,cleaned_log,label,stage,severity,root_cause
"2026-04-01T15:32:45.000Z ##[group]Run CI for microsoft/vscode
2026-04-01T15:32:45.000Z Runner image: macos-latest
2026-04-01T15:32:45.000Z Language: node
2026-04-01T15:32:45.000Z Pulling cache layer from registry
2026-04-01T15:32:45.000Z error: failed to solve: no space left on device
2026-04-01T15:32:45.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:32:45.000z group run ci for microsoft/vscode 2026-04-01t15:32:45.000z runner image: macos-latest 2026-04-01t15:32:45.000z language: node 2026-04-01t15:32:45.000z pulling cache layer from registry 2026-04-01t15:32:45.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:33:08.000Z ##[group]Run CI for tensorflow/tensorflow
2026-04-01T15:33:08.000Z Runner image: ubuntu-latest
2026-04-01T15:33:08.000Z Language: node
2026-04-01T15:33:08.000Z Pulling cache layer from registry
2026-04-01T15:33:08.000Z error: failed to solve: no space left on device
2026-04-01T15:33:08.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:33:08.000z group run ci for tensorflow/tensorflow 2026-04-01t15:33:08.000z runner image: ubuntu-latest 2026-04-01t15:33:08.000z language: node 2026-04-01t15:33:08.000z pulling cache layer from registry 2026-04-01t15:33:08.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T17:16:00.000Z ##[group]Run CI for angular/angular
2026-04-02T17:16:00.000Z Runner image: ubuntu-latest
2026-04-02T17:16:00.000Z Language: rust
2026-04-02T17:16:00.000Z Pulling cache layer from registry
2026-04-02T17:16:00.000Z error: failed to solve: no space left on device
2026-04-02T17:16:00.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t17:16:00.000z group run ci for angular/angular 2026-04-02t17:16:00.000z runner image: ubuntu-latest 2026-04-02t17:16:00.000z language: rust 2026-04-02t17:16:00.000z pulling cache layer from registry 2026-04-02t17:16:00.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:35:55.000Z ##[group]Run CI for facebook/react
2026-04-01T15:35:55.000Z Runner image: macos-latest
2026-04-01T15:35:55.000Z Language: java
2026-04-01T15:35:55.000Z Pulling cache layer from registry
2026-04-01T15:35:55.000Z error: failed to solve: no space left on device
2026-04-01T15:35:55.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:35:55.000z group run ci for facebook/react 2026-04-01t15:35:55.000z runner image: macos-latest 2026-04-01t15:35:55.000z language: java 2026-04-01t15:35:55.000z pulling cache layer from registry 2026-04-01t15:35:55.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:36:14.000Z ##[group]Run CI for django/django
2026-04-01T15:36:14.000Z Runner image: macos-latest
2026-04-01T15:36:14.000Z Language: node
2026-04-01T15:36:14.000Z Pulling cache layer from registry
2026-04-01T15:36:14.000Z error: failed to solve: no space left on device
2026-04-01T15:36:14.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:36:14.000z group run ci for django/django 2026-04-01t15:36:14.000z runner image: macos-latest 2026-04-01t15:36:14.000z language: node 2026-04-01t15:36:14.000z pulling cache layer from registry 2026-04-01t15:36:14.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T08:51:23.000Z ##[group]Run CI for django/django
2026-04-02T08:51:23.000Z Runner image: ubuntu-latest
2026-04-02T08:51:23.000Z Language: python
2026-04-02T08:51:23.000Z Pulling cache layer from registry
2026-04-02T08:51:23.000Z error: failed to solve: no space left on device
2026-04-02T08:51:23.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t08:51:23.000z group run ci for django/django 2026-04-02t08:51:23.000z runner image: ubuntu-latest 2026-04-02t08:51:23.000z language: python 2026-04-02t08:51:23.000z pulling cache layer from registry 2026-04-02t08:51:23.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:16:41.000Z ##[group]Run CI for microsoft/vscode
2026-04-02T00:16:41.000Z Runner image: ubuntu-latest
2026-04-02T00:16:41.000Z Language: go
2026-04-02T00:16:41.000Z Pulling cache layer from registry
2026-04-02T00:16:41.000Z error: failed to solve: no space left on device
2026-04-02T00:16:41.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:16:41.000z group run ci for microsoft/vscode 2026-04-02t00:16:41.000z runner image: ubuntu-latest 2026-04-02t00:16:41.000z language: go 2026-04-02t00:16:41.000z pulling cache layer from registry 2026-04-02t00:16:41.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:39:39.000Z ##[group]Run CI for nodejs/node
2026-04-01T15:39:39.000Z Runner image: ubuntu-latest
2026-04-01T15:39:39.000Z Language: rust
2026-04-01T15:39:39.000Z Pulling cache layer from registry
2026-04-01T15:39:39.000Z error: failed to solve: no space left on device
2026-04-01T15:39:39.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:39:39.000z group run ci for nodejs/node 2026-04-01t15:39:39.000z runner image: ubuntu-latest 2026-04-01t15:39:39.000z language: rust 2026-04-01t15:39:39.000z pulling cache layer from registry 2026-04-01t15:39:39.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:20:40.000Z ##[group]Run CI for nodejs/node
2026-04-02T00:20:40.000Z Runner image: windows-latest
2026-04-02T00:20:40.000Z Language: java
2026-04-02T00:20:40.000Z Pulling cache layer from registry
2026-04-02T00:20:40.000Z error: failed to solve: no space left on device
2026-04-02T00:20:40.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:20:40.000z group run ci for nodejs/node 2026-04-02t00:20:40.000z runner image: windows-latest 2026-04-02t00:20:40.000z language: java 2026-04-02t00:20:40.000z pulling cache layer from registry 2026-04-02t00:20:40.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T17:44:55.000Z ##[group]Run CI for nodejs/node
2026-04-02T17:44:55.000Z Runner image: windows-latest
2026-04-02T17:44:55.000Z Language: rust
2026-04-02T17:44:55.000Z Pulling cache layer from registry
2026-04-02T17:44:55.000Z error: failed to solve: no space left on device
2026-04-02T17:44:55.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t17:44:55.000z group run ci for nodejs/node 2026-04-02t17:44:55.000z runner image: windows-latest 2026-04-02t17:44:55.000z language: rust 2026-04-02t17:44:55.000z pulling cache layer from registry 2026-04-02t17:44:55.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:42:37.000Z ##[group]Run CI for vercel/next.js
2026-04-01T15:42:37.000Z Runner image: ubuntu-latest
2026-04-01T15:42:37.000Z Language: python
2026-04-01T15:42:37.000Z Pulling cache layer from registry
2026-04-01T15:42:37.000Z error: failed to solve: no space left on device
2026-04-01T15:42:37.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:42:37.000z group run ci for vercel/next.js 2026-04-01t15:42:37.000z runner image: ubuntu-latest 2026-04-01t15:42:37.000z language: python 2026-04-01t15:42:37.000z pulling cache layer from registry 2026-04-01t15:42:37.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:26:15.000Z ##[group]Run CI for django/django
2026-04-02T00:26:15.000Z Runner image: windows-latest
2026-04-02T00:26:15.000Z Language: go
2026-04-02T00:26:15.000Z Pulling cache layer from registry
2026-04-02T00:26:15.000Z error: failed to solve: no space left on device
2026-04-02T00:26:15.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:26:15.000z group run ci for django/django 2026-04-02t00:26:15.000z runner image: windows-latest 2026-04-02t00:26:15.000z language: go 2026-04-02t00:26:15.000z pulling cache layer from registry 2026-04-02t00:26:15.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T09:12:49.000Z ##[group]Run CI for microsoft/vscode
2026-04-02T09:12:49.000Z Runner image: macos-latest
2026-04-02T09:12:49.000Z Language: python
2026-04-02T09:12:49.000Z Pulling cache layer from registry
2026-04-02T09:12:49.000Z error: failed to solve: no space left on device
2026-04-02T09:12:49.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t09:12:49.000z group run ci for microsoft/vscode 2026-04-02t09:12:49.000z runner image: macos-latest 2026-04-02t09:12:49.000z language: python 2026-04-02t09:12:49.000z pulling cache layer from registry 2026-04-02t09:12:49.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:30:47.000Z ##[group]Run CI for facebook/react
2026-04-02T00:30:47.000Z Runner image: macos-latest
2026-04-02T00:30:47.000Z Language: java
2026-04-02T00:30:47.000Z Pulling cache layer from registry
2026-04-02T00:30:47.000Z error: failed to solve: no space left on device
2026-04-02T00:30:47.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:30:47.000z group run ci for facebook/react 2026-04-02t00:30:47.000z runner image: macos-latest 2026-04-02t00:30:47.000z language: java 2026-04-02t00:30:47.000z pulling cache layer from registry 2026-04-02t00:30:47.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:32:31.000Z ##[group]Run CI for django/django
2026-04-02T00:32:31.000Z Runner image: windows-latest
2026-04-02T00:32:31.000Z Language: python
2026-04-02T00:32:31.000Z Pulling cache layer from registry
2026-04-02T00:32:31.000Z error: failed to solve: no space left on device
2026-04-02T00:32:31.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:32:31.000z group run ci for django/django 2026-04-02t00:32:31.000z runner image: windows-latest 2026-04-02t00:32:31.000z language: python 2026-04-02t00:32:31.000z pulling cache layer from registry 2026-04-02t00:32:31.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:47:33.000Z ##[group]Run CI for django/django
2026-04-01T15:47:33.000Z Runner image: ubuntu-latest
2026-04-01T15:47:33.000Z Language: node
2026-04-01T15:47:33.000Z Pulling cache layer from registry
2026-04-01T15:47:33.000Z error: failed to solve: no space left on device
2026-04-01T15:47:33.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:47:33.000z group run ci for django/django 2026-04-01t15:47:33.000z runner image: ubuntu-latest 2026-04-01t15:47:33.000z language: node 2026-04-01t15:47:33.000z pulling cache layer from registry 2026-04-01t15:47:33.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T18:12:55.000Z ##[group]Run CI for facebook/react
2026-04-02T18:12:55.000Z Runner image: windows-latest
2026-04-02T18:12:55.000Z Language: java
2026-04-02T18:12:55.000Z Pulling cache layer from registry
2026-04-02T18:12:55.000Z error: failed to solve: no space left on device
2026-04-02T18:12:55.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t18:12:55.000z group run ci for facebook/react 2026-04-02t18:12:55.000z runner image: windows-latest 2026-04-02t18:12:55.000z language: java 2026-04-02t18:12:55.000z pulling cache layer from registry 2026-04-02t18:12:55.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:38:48.000Z ##[group]Run CI for angular/angular
2026-04-02T00:38:48.000Z Runner image: windows-latest
2026-04-02T00:38:48.000Z Language: java
2026-04-02T00:38:48.000Z Pulling cache layer from registry
2026-04-02T00:38:48.000Z error: failed to solve: no space left on device
2026-04-02T00:38:48.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:38:48.000z group run ci for angular/angular 2026-04-02t00:38:48.000z runner image: windows-latest 2026-04-02t00:38:48.000z language: java 2026-04-02t00:38:48.000z pulling cache layer from registry 2026-04-02t00:38:48.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:50:00.000Z ##[group]Run CI for apache/spark
2026-04-01T15:50:00.000Z Runner image: ubuntu-latest
2026-04-01T15:50:00.000Z Language: python
2026-04-01T15:50:00.000Z Pulling cache layer from registry
2026-04-01T15:50:00.000Z error: failed to solve: no space left on device
2026-04-01T15:50:00.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:50:00.000z group run ci for apache/spark 2026-04-01t15:50:00.000z runner image: ubuntu-latest 2026-04-01t15:50:00.000z language: python 2026-04-01t15:50:00.000z pulling cache layer from registry 2026-04-01t15:50:00.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T18:24:32.000Z ##[group]Run CI for microsoft/vscode
2026-04-02T18:24:32.000Z Runner image: ubuntu-latest
2026-04-02T18:24:32.000Z Language: python
2026-04-02T18:24:32.000Z Pulling cache layer from registry
2026-04-02T18:24:32.000Z error: failed to solve: no space left on device
2026-04-02T18:24:32.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t18:24:32.000z group run ci for microsoft/vscode 2026-04-02t18:24:32.000z runner image: ubuntu-latest 2026-04-02t18:24:32.000z language: python 2026-04-02t18:24:32.000z pulling cache layer from registry 2026-04-02t18:24:32.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T18:28:27.000Z ##[group]Run CI for microsoft/vscode
2026-04-02T18:28:27.000Z Runner image: macos-latest
2026-04-02T18:28:27.000Z Language: rust
2026-04-02T18:28:27.000Z Pulling cache layer from registry
2026-04-02T18:28:27.000Z error: failed to solve: no space left on device
2026-04-02T18:28:27.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t18:28:27.000z group run ci for microsoft/vscode 2026-04-02t18:28:27.000z runner image: macos-latest 2026-04-02t18:28:27.000z language: rust 2026-04-02t18:28:27.000z pulling cache layer from registry 2026-04-02t18:28:27.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:46:17.000Z ##[group]Run CI for django/django
2026-04-02T00:46:17.000Z Runner image: ubuntu-latest
2026-04-02T00:46:17.000Z Language: rust
2026-04-02T00:46:17.000Z Pulling cache layer from registry
2026-04-02T00:46:17.000Z error: failed to solve: no space left on device
2026-04-02T00:46:17.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:46:17.000z group run ci for django/django 2026-04-02t00:46:17.000z runner image: ubuntu-latest 2026-04-02t00:46:17.000z language: rust 2026-04-02t00:46:17.000z pulling cache layer from registry 2026-04-02t00:46:17.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-02T00:48:51.000Z ##[group]Run CI for tensorflow/tensorflow
2026-04-02T00:48:51.000Z Runner image: windows-latest
2026-04-02T00:48:51.000Z Language: python
2026-04-02T00:48:51.000Z Pulling cache layer from registry
2026-04-02T00:48:51.000Z error: failed to solve: no space left on device
2026-04-02T00:48:51.000Z ##[error]Runner disk pressure caused job failure",2026-04-02t00:48:51.000z group run ci for tensorflow/tensorflow 2026-04-02t00:48:51.000z runner image: windows-latest 2026-04-02t00:48:51.000z language: python 2026-04-02t00:48:51.000z pulling cache layer from registry 2026-04-02t00:48:51.000z,Infrastructure Error,build,high,Runner or external service instability
"2026-04-01T15:55:19.000Z ##[group]Run CI for nodejs/node
2026-04-01T15:55:19.000Z Runner image: macos-latest
2026-04-01T15:55:19.000Z Language: java
2026-04-01T15:55:19.000Z Pulling cache layer from registry
2026-04-01T15:55:19.000Z error: failed to solve: no space left on device
2026-04-01T15:55:19.000Z ##[error]Runner disk pressure caused job failure",2026-04-01t15:55:19.000z group run ci for nodejs/node 2026-04-01t15:55:19.000z runner image: macos-latest 2026-04-01t15:55:19.000z language: java 2026-04-01t15:55:19.000z pulling cache layer from registry 2026-04-01t15:55:19.000z,Infrastructure Error,build,high,Runner or external service instability
